656,388,132.36
657,355,121.10
658,365,124.51
659,355,121.10
660,387,132.02
661,373,127.24
662,407,138.84
663,361,123.15
664,400,136.45
665,322,109.84
666,332,113.25
667,367,125.19
668,400,136.45
669,383,130.65
670,369,125.88
671,366,124.85
672,411,140.20
673,375,127.92
674,391,133.38
675,385,131.33
676,390,133.04
677,359,122.46
678,355,121.10
679,336,114.62
680,345,117.69
681,427,145.66
682,396,135.09
683,351,119.74
684,379,129.29
685,337,114.96
686,361,123.15
687,413,140.89
688,415,141.57
689,352,120.08
690,371,126.56
691,359,122.46
692,394,134.40
693,395,134.74
694,374,127.58
695,412,140.54
696,376,128.26
697,410,139.86
698,379,129.29
699,360,122.81
700,384,130.99
701,370,126.22
702,400,136.45
703,357,121.78
704,432,147.37
705,412,140.54
706,335,114.28
707,345,117.69
708,432,147.37
709,417,142.25
710,415,141.57
711,370,126.22
712,365,124.51
713,389,132.70
714,359,122.46
715,331,112.91
716,382,130.31
717,392,133.72
718,381,129.97
719,347,118.37
720,379,129.29
721,438,149.41
722,341,116.32
723,395,134.74
724,357,121.78
725,390,133.04
726,433,147.71
727,400,136.45
728,444,151.46
729,368,125.53
730,400,136.45
731,415,141.57
732,374,127.58
733,374,127.58
734,352,120.08
735,432,147.37
736,400,136.45
737,406,138.50
738,323,110.18
739,354,120.76
740,379,129.29
741,373,127.24
742,378,128.95
743,340,115.98
744,354,120.76
745,369,125.88
746,388,132.36
747,418,142.59
748,354,120.76
749,399,136.11
750,352,120.08
751,368,125.53
752,378,128.95
753,403,137.47
754,403,137.47
755,373,127.24
756,372,126.90
757,437,149.07
758,336,114.62
759,339,115.64
760,341,116.32
761,376,128.26
762,413,140.89
763,375,127.92
764,443,151.12
765,419,142.93
766,384,130.99
767,402,137.13
768,406,138.50
769,448,152.82
770,399,136.11
771,406,138.50
772,428,146.00
773,414,141.23
774,373,127.24
775,414,141.23
776,432,147.37
777,391,133.38
778,432,147.37
779,428,146.00
780,339,115.64
781,417,142.25
782,417,142.25
783,409,139.52
784,379,129.29
785,432,147.37
786,453,154.53
787,425,144.98
788,390,133.04
789,427,145.66
790,384,130.99
791,386,131.67
792,407,138.84
793,400,136.45
794,384,130.99
795,410,139.86
796,438,149.41
797,400,136.45
798,393,134.06
799,395,134.74
800,464,158.28
801,395,134.74
802,389,132.70
803,449,153.17
804,423,144.30
805,421,143.61
806,436,148.73
